Product_ID,Product_Name,Product_Barcode,Product_Sku,Product_Attribute_color,Product_Attribute_size,Product_Descriptions,Product_Categorise,Product_Price,Product_Sale_price,Product_Image
41868397445252,Givenchy Rose Perfecto Lip Balm - 37,3274872455757,P084840,37,,"INFUSED IN COLOUR AND CARE

Lasting hydration and fresh colours combine to reveal the natural beauty of your lips with a 95% natural origin formula1.

NOURISH YOUR RADIANT BEAUTY

Powered by rose oil, hyaluronic acid,

vitamin C, pink pepper and shea butter, the formula melts into the skin for a feeling of ultimate comfort. Boosting lips with 24-hour hydration, Rose Perfecto nourishes, smoothes & plumps for a healthy glow after day.",['Makeup'],57.00,45.60,moustaphalabban.com/cdn/shop/files/3274872455757_fccff097-d2dd-41f1-a31d-1f14e6c75db9.png?v=1720761940
41868397478020,Givenchy Rose Perfecto Lip Balm - 501,3274872454347,P084822,501,,"INFUSED IN COLOUR AND CARE

Lasting hydration and fresh colours combine to reveal the natural beauty of your lips with a 95% natural origin formula1.

NOURISH YOUR RADIANT BEAUTY

Powered by rose oil, hyaluronic acid,

vitamin C, pink pepper and shea butter, the formula melts into the skin for a feeling of ultimate comfort. Boosting lips with 24-hour hydration, Rose Perfecto nourishes, smoothes & plumps for a healthy glow after day.",['Makeup'],57.00,45.60,moustaphalabban.com/cdn/shop/files/3274872454347_d3b0c5ac-bccf-4180-9ab6-9042b4044829.png?v=1720761940
41868397019268,Givenchy Rose Perfecto Liquid Lip Balm - 01,3274872434929,P084391,01,,"THE FIRST MARBLED COUTURE LIQUID LIP BALM

The enveloping marbled texture of Rose Perfecto Liquid Lip Balm swathes lips in moisturizer-infused color. With 97% skincare ingredients2, its hydrating and comfortable formula is enriched with hyaluronic acid, vitamin C, shea butter, and pink pepper for a nourishing, smoothing, and plumping effect. Day after day, lips are soothed, moisturized, and radiantly healthy.

HYDRATE, PLUMP & NOURISH

Lips are instantly beautified thanks to the immediate plumping effect and ultra-caring creamy texture. Swathed in 24-hour hydration1, the lips are nourished and smoothed.

ICONIC MARBLED SHADES

The new marbled moisturizer formula is infused in color and care to tint the lips with a couture range of fresh shades. The light coverage brings a healthy glossy finish. Iconic shades 001 and 011 adapt to the pH of the lips to create a unique, made-to-measure finish",['Makeup'],57.00,45.60,moustaphalabban.com/cdn/shop/files/3274872434929_24241267-47c3-4108-be46-35355889bfed.png?v=1720761926
41868397052036,Givenchy Rose Perfecto Liquid Lip Balm - 011,3274872434936,P084392,011,,"THE FIRST MARBLED COUTURE LIQUID LIP BALM

The enveloping marbled texture of Rose Perfecto Liquid Lip Balm swathes lips in moisturizer-infused color. With 97% skincare ingredients2, its hydrating and comfortable formula is enriched with hyaluronic acid, vitamin C, shea butter, and pink pepper for a nourishing, smoothing, and plumping effect. Day after day, lips are soothed, moisturized, and radiantly healthy.

HYDRATE, PLUMP & NOURISH

Lips are instantly beautified thanks to the immediate plumping effect and ultra-caring creamy texture. Swathed in 24-hour hydration1, the lips are nourished and smoothed.

ICONIC MARBLED SHADES

The new marbled moisturizer formula is infused in color and care to tint the lips with a couture range of fresh shades. The light coverage brings a healthy glossy finish. Iconic shades 001 and 011 adapt to the pH of the lips to create a unique, made-to-measure finish",['Makeup'],57.00,45.60,moustaphalabban.com/cdn/shop/files/3274872434936_747b82bb-c654-465a-b577-f62c66262471.png?v=1720761926
41868397084804,Givenchy Rose Perfecto Liquid Lip Balm - 110,3274872434943,P084393,110,,"THE FIRST MARBLED COUTURE LIQUID LIP BALM

The enveloping marbled texture of Rose Perfecto Liquid Lip Balm swathes lips in moisturizer-infused color. With 97% skincare ingredients2, its hydrating and comfortable formula is enriched with hyaluronic acid, vitamin C, shea butter, and pink pepper for a nourishing, smoothing, and plumping effect. Day after day, lips are soothed, moisturized, and radiantly healthy.

HYDRATE, PLUMP & NOURISH

Lips are instantly beautified thanks to the immediate plumping effect and ultra-caring creamy texture. Swathed in 24-hour hydration1, the lips are nourished and smoothed.

ICONIC MARBLED SHADES

The new marbled moisturizer formula is infused in color and care to tint the lips with a couture range of fresh shades. The light coverage brings a healthy glossy finish. Iconic shades 001 and 011 adapt to the pH of the lips to create a unique, made-to-measure finish",['Makeup'],57.00,45.60,moustaphalabban.com/cdn/shop/files/3274872434943_7801068a-8a6d-40be-8fb0-48aaca3c9665.png?v=1720761926
41868397117572,Givenchy Rose Perfecto Liquid Lip Balm - 117,3274872434967,P084395,117,,"THE FIRST MARBLED COUTURE LIQUID LIP BALM

The enveloping marbled texture of Rose Perfecto Liquid Lip Balm swathes lips in moisturizer-infused color. With 97% skincare ingredients2, its hydrating and comfortable formula is enriched with hyaluronic acid, vitamin C, shea butter, and pink pepper for a nourishing, smoothing, and plumping effect. Day after day, lips are soothed, moisturized, and radiantly healthy.

HYDRATE, PLUMP & NOURISH

Lips are instantly beautified thanks to the immediate plumping effect and ultra-caring creamy texture. Swathed in 24-hour hydration1, the lips are nourished and smoothed.

ICONIC MARBLED SHADES

The new marbled moisturizer formula is infused in color and care to tint the lips with a couture range of fresh shades. The light coverage brings a healthy glossy finish. Iconic shades 001 and 011 adapt to the pH of the lips to create a unique, made-to-measure finish",['Makeup'],57.00,45.60,moustaphalabban.com/cdn/shop/files/3274872434967_085ddd22-fe71-46bb-8544-e8844eef32a2.png?v=1720761926
41868397150340,Givenchy Rose Perfecto Liquid Lip Balm - 210,3274872434950,P084394,210,,"THE FIRST MARBLED COUTURE LIQUID LIP BALM

The enveloping marbled texture of Rose Perfecto Liquid Lip Balm swathes lips in moisturizer-infused color. With 97% skincare ingredients2, its hydrating and comfortable formula is enriched with hyaluronic acid, vitamin C, shea butter, and pink pepper for a nourishing, smoothing, and plumping effect. Day after day, lips are soothed, moisturized, and radiantly healthy.

HYDRATE, PLUMP & NOURISH

Lips are instantly beautified thanks to the immediate plumping effect and ultra-caring creamy texture. Swathed in 24-hour hydration1, the lips are nourished and smoothed.

ICONIC MARBLED SHADES

The new marbled moisturizer formula is infused in color and care to tint the lips with a couture range of fresh shades. The light coverage brings a healthy glossy finish. Iconic shades 001 and 011 adapt to the pH of the lips to create a unique, made-to-measure finish",['Makeup'],57.00,45.60,moustaphalabban.com/cdn/shop/files/3274872434950_5912ddb8-14e9-4b2b-95dc-09c69c7c2eb6.jpg?v=1720761926
41868397183108,Givenchy Rose Perfecto Liquid Lip Balm - 37,3274872434974,P084396,37,,"THE FIRST MARBLED COUTURE LIQUID LIP BALM

The enveloping marbled texture of Rose Perfecto Liquid Lip Balm swathes lips in moisturizer-infused color. With 97% skincare ingredients2, its hydrating and comfortable formula is enriched with hyaluronic acid, vitamin C, shea butter, and pink pepper for a nourishing, smoothing, and plumping effect. Day after day, lips are soothed, moisturized, and radiantly healthy.

HYDRATE, PLUMP & NOURISH

Lips are instantly beautified thanks to the immediate plumping effect and ultra-caring creamy texture. Swathed in 24-hour hydration1, the lips are nourished and smoothed.

ICONIC MARBLED SHADES

The new marbled moisturizer formula is infused in color and care to tint the lips with a couture range of fresh shades. The light coverage brings a healthy glossy finish. Iconic shades 001 and 011 adapt to the pH of the lips to create a unique, made-to-measure finish",['Makeup'],57.00,45.60,moustaphalabban.com/cdn/shop/files/3274872434974_3b4222b9-7f34-42ae-b274-2a9a29fc01af.png?v=1720761926
41868396691588,Givenchy Libre Pressed Powder - 01,3274872405707,P090611,01,,"YOUR NEW ON-THE-GO BEAUTY SAVIOR

Givenchy Prisme Libre Pressed Powder is the new makeup essential for a shine-free, unified complexion anytime, anywhere. Offering 12-hour correction and 24-hour matte wear ¹, this high-performance compact powder imparts breathable perfection that lasts.

BLUR, MATTIFY, ILLUMINATE

Blurring imperfections and smoothing pores, Prisme Libre Pressed Powder unifies the complexion, for a flawless skin result. Absorbing excess sebum and controlling shine, the complexion is mattified, without ever looking dull or pasty, even when the face powder is reapplied. The four complementary signature colors blend into the skin to even the skin tone for an incomparably luminous and translucent finish.",['Makeup'],71.00,56.80,moustaphalabban.com/cdn/shop/files/3274872405707_895234c5-a710-4356-b21b-10096ab3c64a.jpg?v=1720761903
41868396724356,Givenchy Libre Pressed Powder - 2,3274872405714,P090612,2,,"YOUR NEW ON-THE-GO BEAUTY SAVIOR

Givenchy Prisme Libre Pressed Powder is the new makeup essential for a shine-free, unified complexion anytime, anywhere. Offering 12-hour correction and 24-hour matte wear ¹, this high-performance compact powder imparts breathable perfection that lasts.

BLUR, MATTIFY, ILLUMINATE

Blurring imperfections and smoothing pores, Prisme Libre Pressed Powder unifies the complexion, for a flawless skin result. Absorbing excess sebum and controlling shine, the complexion is mattified, without ever looking dull or pasty, even when the face powder is reapplied. The four complementary signature colors blend into the skin to even the skin tone for an incomparably luminous and translucent finish.",['Makeup'],71.00,56.80,moustaphalabban.com/cdn/shop/files/3274872405714_bc6cb445-80cc-4e5f-bda7-a4d30509b3ee.jpg?v=1720761903
41868396757124,Givenchy Libre Pressed Powder - 03,3274872405721,GB 90613,03,,"YOUR NEW ON-THE-GO BEAUTY SAVIOR

Givenchy Prisme Libre Pressed Powder is the new makeup essential for a shine-free, unified complexion anytime, anywhere. Offering 12-hour correction and 24-hour matte wear ¹, this high-performance compact powder imparts breathable perfection that lasts.

BLUR, MATTIFY, ILLUMINATE

Blurring imperfections and smoothing pores, Prisme Libre Pressed Powder unifies the complexion, for a flawless skin result. Absorbing excess sebum and controlling shine, the complexion is mattified, without ever looking dull or pasty, even when the face powder is reapplied. The four complementary signature colors blend into the skin to even the skin tone for an incomparably luminous and translucent finish.",['Makeup'],71.00,56.80,moustaphalabban.com/cdn/shop/files/3274872405721_506e7186-207a-4bcb-8702-9a2b364ccaca.jpg?v=1720761903
41868396626052,Givenchy Prisme Libre Loose Powder Travel Size - 5,3274872458758,P08711,5,,"Givenchy Prisme Libre Loose Powder Travel Size ble designet i 2006 av Nicolas Degennes, Givenchy Makeup and Color Artist Director. Inneholder en harmoni av fire forskjellige nyanser, som matter ned og legger et elegant, lett slør over huden med en nydelig glød. Givenchy presenterer en transparent og strålende finish som holder i opptil seks timer og legger seg lett på huden. Dens ultrafine tekstur gir en naturlig, flott hud. Bak denne lette tekstur, er en unik formula beriket med lysreflekterende pigmenter som garanterer en strålende hud. Dag etter dag vil du oppleve at huden blir mer og mer strålende. De lekre perlepigmentene gir en feilfri look. Hudens tekstur blir utglattet og hudens kvalitet blir synlig forbedret. Pudderet vil sette makeupen din slik at den holder hele dagen. Prisme Libre Loose Powder garanterer et perfekt resultat. Setting-pudderet kommer i seks ulike nyanser slik at det finnes et alternativ fra enhver hudtone, fra den lyseste til den mørkeste.",['Makeup'],39.01,31.20,moustaphalabban.com/cdn/shop/files/3274872458758_ab8470d5-889c-427c-b15e-c8b9bebca5de.png?v=1720761898
41868396396676,Givenchy Paris Libre Matte Foundation - 1C105,3274872430969,P90405,1C105,,"A long-lasting, luminous matte formula that offers skincare benefits.


24H WEAR & MATTE FINISH

Complexion is mattified and corrected for 24 hours, with a blurring effect, while preserving its luminosity.


82% SKINCARE BASE & SECOND-SKIN FEEL

Composed from 82% skincare base? and 97% natural origin ingredients², its lightweight formula corrects the complexion while preserving its hydration. Ultra-comfortable, its second-skin finish offers a couture finish and adjustable coverage. Non-comedogenic formula.


THE ART OF COLOR

Ultra-fine, light-reflecting pigments have been blended to create 35 shades with adjustable coverage. The color chart offers three undertones - neutral, warm and cool - to suit all skin tones.",['Makeup'],73.00,58.40,moustaphalabban.com/cdn/shop/files/3274872430969_e794aed5-e44e-4443-b904-f774156e748d.png?v=1720761894
41868396429444,Givenchy Paris Libre Matte Foundation - 1N80,3274872430921,P090401,1N80,,"A long-lasting, luminous matte formula that offers skincare benefits.


24H WEAR & MATTE FINISH

Complexion is mattified and corrected for 24 hours, with a blurring effect, while preserving its luminosity.


82% SKINCARE BASE & SECOND-SKIN FEEL

Composed from 82% skincare base? and 97% natural origin ingredients², its lightweight formula corrects the complexion while preserving its hydration. Ultra-comfortable, its second-skin finish offers a couture finish and adjustable coverage. Non-comedogenic formula.


THE ART OF COLOR

Ultra-fine, light-reflecting pigments have been blended to create 35 shades with adjustable coverage. The color chart offers three undertones - neutral, warm and cool - to suit all skin tones.",['Makeup'],73.00,58.40,moustaphalabban.com/cdn/shop/files/3274872430921_491b0f22-d68f-47d5-846e-5a46e8a9b158.jpg?v=1720761894
41868396462212,Givenchy Paris Libre Matte Foundation - 1N95,3274872430938,P090402,1N95,,"A long-lasting, luminous matte formula that offers skincare benefits.


24H WEAR & MATTE FINISH

Complexion is mattified and corrected for 24 hours, with a blurring effect, while preserving its luminosity.


82% SKINCARE BASE & SECOND-SKIN FEEL

Composed from 82% skincare base? and 97% natural origin ingredients², its lightweight formula corrects the complexion while preserving its hydration. Ultra-comfortable, its second-skin finish offers a couture finish and adjustable coverage. Non-comedogenic formula.


THE ART OF COLOR

Ultra-fine, light-reflecting pigments have been blended to create 35 shades with adjustable coverage. The color chart offers three undertones - neutral, warm and cool - to suit all skin tones.",['Makeup'],73.00,58.40,moustaphalabban.com/cdn/shop/files/3274872430938_4a188e2a-042f-4774-a262-c2278548c8f7.png?v=1720761894
41868396494980,Givenchy Paris Libre Matte Foundation - 1W100,3274872430945,P090403,1W100,,"A long-lasting, luminous matte formula that offers skincare benefits.


24H WEAR & MATTE FINISH

Complexion is mattified and corrected for 24 hours, with a blurring effect, while preserving its luminosity.


82% SKINCARE BASE & SECOND-SKIN FEEL

Composed from 82% skincare base? and 97% natural origin ingredients², its lightweight formula corrects the complexion while preserving its hydration. Ultra-comfortable, its second-skin finish offers a couture finish and adjustable coverage. Non-comedogenic formula.


THE ART OF COLOR

Ultra-fine, light-reflecting pigments have been blended to create 35 shades with adjustable coverage. The color chart offers three undertones - neutral, warm and cool - to suit all skin tones.",['Makeup'],73.00,58.40,moustaphalabban.com/cdn/shop/files/3274872430945_583faf34-9c7e-4584-b0f9-0ca1af768d15.png?v=1720761894
41868396527748,Givenchy Paris Libre Matte Foundation - 1W105,3274872430952,P090404,1W105,,"A long-lasting, luminous matte formula that offers skincare benefits.


24H WEAR & MATTE FINISH

Complexion is mattified and corrected for 24 hours, with a blurring effect, while preserving its luminosity.


82% SKINCARE BASE & SECOND-SKIN FEEL

Composed from 82% skincare base? and 97% natural origin ingredients², its lightweight formula corrects the complexion while preserving its hydration. Ultra-comfortable, its second-skin finish offers a couture finish and adjustable coverage. Non-comedogenic formula.


THE ART OF COLOR

Ultra-fine, light-reflecting pigments have been blended to create 35 shades with adjustable coverage. The color chart offers three undertones - neutral, warm and cool - to suit all skin tones.",['Makeup'],73.00,58.40,moustaphalabban.com/cdn/shop/files/3274872430952_f3cefa79-075a-4483-97da-375bf60f3c7d.png?v=1720761894
